Ship_Mode,Ship_Date,Ship_id
REGULAR AIR,21-08-2012,SHP_2583
EXPRESS AIR,23-08-2012,SHP_2584
REGULAR AIR,20-10-2010,SHP_2585
REGULAR AIR,25-03-2010,SHP_2586
REGULAR AIR,20-03-2009,SHP_2587
EXPRESS AIR,27-06-2012,SHP_2588
DELIVERY TRUCK,21-06-2012,SHP_2589
REGULAR AIR,06-04-2012,SHP_2590
REGULAR AIR,05-04-2012,SHP_2591
REGULAR AIR,27-02-2010,SHP_2592
REGULAR AIR,02-06-2012,SHP_2593
REGULAR AIR,12-11-2012,SHP_2594
DELIVERY TRUCK,20-03-2009,SHP_2595
REGULAR AIR,14-05-2012,SHP_2596
REGULAR AIR,20-10-2011,SHP_2597
REGULAR AIR,26-06-2012,SHP_2598
REGULAR AIR,13-08-2012,SHP_2599
REGULAR AIR,17-10-2010,SHP_2600
REGULAR AIR,27-06-2009,SHP_2601
REGULAR AIR,17-06-2009,SHP_2602
EXPRESS AIR,22-12-2011,SHP_2603
EXPRESS AIR,02-07-2011,SHP_2604
REGULAR AIR,15-08-2009,SHP_2605
REGULAR AIR,06-01-2012,SHP_2606
REGULAR AIR,24-08-2012,SHP_2607
EXPRESS AIR,29-05-2009,SHP_2608
EXPRESS AIR,06-09-2010,SHP_2609
REGULAR AIR,05-08-2012,SHP_2610
REGULAR AIR,18-07-2010,SHP_2611
REGULAR AIR,17-07-2010,SHP_2612
REGULAR AIR,10-12-2011,SHP_2613
REGULAR AIR,21-01-2009,SHP_2614
REGULAR AIR,31-07-2012,SHP_2615
DELIVERY TRUCK,30-04-2010,SHP_2616
REGULAR AIR,16-12-2012,SHP_2617
REGULAR AIR,29-07-2009,SHP_2618
REGULAR AIR,16-01-2010,SHP_2619
REGULAR AIR,17-06-2009,SHP_2620
REGULAR AIR,17-09-2011,SHP_2621
DELIVERY TRUCK,04-11-2010,SHP_2622
REGULAR AIR,30-10-2012,SHP_2623
REGULAR AIR,23-12-2012,SHP_2624
REGULAR AIR,24-12-2012,SHP_2625
EXPRESS AIR,24-08-2012,SHP_2626
EXPRESS AIR,03-12-2010,SHP_2627
REGULAR AIR,03-12-2010,SHP_2628
REGULAR AIR,22-05-2011,SHP_2629
REGULAR AIR,03-09-2012,SHP_2630
REGULAR AIR,16-01-2011,SHP_2631
EXPRESS AIR,19-09-2010,SHP_2632
REGULAR AIR,06-05-2012,SHP_2633
REGULAR AIR,02-01-2012,SHP_2634
REGULAR AIR,06-11-2010,SHP_2635
REGULAR AIR,01-02-2011,SHP_2636
REGULAR AIR,31-10-2011,SHP_2637
REGULAR AIR,28-06-2010,SHP_2638
DELIVERY TRUCK,17-10-2010,SHP_2639
REGULAR AIR,18-03-2010,SHP_2640
DELIVERY TRUCK,22-10-2012,SHP_2641
REGULAR AIR,02-11-2010,SHP_2642
REGULAR AIR,31-07-2009,SHP_2643
REGULAR AIR,02-08-2009,SHP_2644
REGULAR AIR,31-07-2009,SHP_2645
DELIVERY TRUCK,11-01-2009,SHP_2646
REGULAR AIR,12-01-2009,SHP_2647
REGULAR AIR,04-02-2011,SHP_2648
REGULAR AIR,21-02-2011,SHP_2649
REGULAR AIR,16-05-2009,SHP_2650
EXPRESS AIR,11-09-2010,SHP_2651
REGULAR AIR,05-11-2012,SHP_2652
REGULAR AIR,15-04-2010,SHP_2653
REGULAR AIR,31-12-2011,SHP_2654
REGULAR AIR,01-10-2010,SHP_2655
REGULAR AIR,21-02-2009,SHP_2656
REGULAR AIR,18-05-2009,SHP_2657
REGULAR AIR,27-10-2009,SHP_2658
REGULAR AIR,26-03-2009,SHP_2659
REGULAR AIR,25-03-2009,SHP_2660
DELIVERY TRUCK,26-12-2010,SHP_2661
REGULAR AIR,24-04-2012,SHP_2662
REGULAR AIR,19-11-2010,SHP_2663
EXPRESS AIR,19-12-2010,SHP_2664
REGULAR AIR,12-09-2012,SHP_2665
REGULAR AIR,24-02-2010,SHP_2666
EXPRESS AIR,24-02-2010,SHP_2667
REGULAR AIR,30-08-2011,SHP_2668
REGULAR AIR,23-07-2009,SHP_2669
EXPRESS AIR,15-06-2011,SHP_2670
REGULAR AIR,09-10-2009,SHP_2671
REGULAR AIR,23-08-2011,SHP_2672
REGULAR AIR,28-08-2011,SHP_2673
REGULAR AIR,26-01-2011,SHP_2674
REGULAR AIR,29-08-2009,SHP_2675
REGULAR AIR,10-03-2010,SHP_2676
REGULAR AIR,06-11-2012,SHP_2677
REGULAR AIR,25-10-2009,SHP_2678
REGULAR AIR,21-10-2010,SHP_2679
REGULAR AIR,22-02-2011,SHP_2680
REGULAR AIR,21-07-2010,SHP_2681
REGULAR AIR,20-07-2010,SHP_2682
REGULAR AIR,14-09-2009,SHP_2683
REGULAR AIR,15-05-2009,SHP_2684
REGULAR AIR,11-05-2009,SHP_2685
DELIVERY TRUCK,05-01-2012,SHP_2686
DELIVERY TRUCK,22-12-2011,SHP_2687
REGULAR AIR,09-12-2009,SHP_2688
REGULAR AIR,27-10-2011,SHP_2689
REGULAR AIR,02-09-2009,SHP_2690
REGULAR AIR,19-12-2011,SHP_2691
REGULAR AIR,18-01-2010,SHP_2692
REGULAR AIR,08-06-2009,SHP_2693
REGULAR AIR,09-05-2011,SHP_2694
REGULAR AIR,23-05-2009,SHP_2695
EXPRESS AIR,03-07-2012,SHP_2696
REGULAR AIR,06-08-2010,SHP_2697
EXPRESS AIR,28-05-2011,SHP_2698
REGULAR AIR,29-07-2011,SHP_2699
REGULAR AIR,28-11-2011,SHP_2700
DELIVERY TRUCK,15-11-2012,SHP_2701
REGULAR AIR,07-04-2011,SHP_2702
DELIVERY TRUCK,13-01-2010,SHP_2703
REGULAR AIR,12-01-2010,SHP_2704
REGULAR AIR,15-02-2010,SHP_2705
DELIVERY TRUCK,13-12-2012,SHP_2706
DELIVERY TRUCK,13-06-2010,SHP_2707
REGULAR AIR,30-12-2010,SHP_2708
DELIVERY TRUCK,29-12-2010,SHP_2709
REGULAR AIR,20-10-2010,SHP_2710
EXPRESS AIR,07-12-2009,SHP_2711
REGULAR AIR,18-03-2010,SHP_2712
REGULAR AIR,06-11-2009,SHP_2713
REGULAR AIR,24-06-2009,SHP_2714
REGULAR AIR,22-09-2012,SHP_2715
REGULAR AIR,27-05-2009,SHP_2716
DELIVERY TRUCK,21-12-2010,SHP_2717
DELIVERY TRUCK,08-06-2010,SHP_2718
REGULAR AIR,23-12-2011,SHP_2719
REGULAR AIR,27-11-2010,SHP_2720
REGULAR AIR,10-01-2010,SHP_2721
DELIVERY TRUCK,21-12-2009,SHP_2722
REGULAR AIR,24-01-2012,SHP_2723
EXPRESS AIR,19-08-2011,SHP_2724
REGULAR AIR,19-06-2012,SHP_2725
DELIVERY TRUCK,15-09-2009,SHP_2726
EXPRESS AIR,10-06-2011,SHP_2727
DELIVERY TRUCK,24-12-2012,SHP_2728
DELIVERY TRUCK,15-04-2009,SHP_2729
REGULAR AIR,21-03-2011,SHP_2730
REGULAR AIR,01-12-2010,SHP_2731
REGULAR AIR,15-02-2011,SHP_2732
REGULAR AIR,26-02-2009,SHP_2733
REGULAR AIR,27-10-2011,SHP_2734
REGULAR AIR,06-04-2009,SHP_2735
REGULAR AIR,20-07-2012,SHP_2736
EXPRESS AIR,14-05-2012,SHP_2737
DELIVERY TRUCK,05-07-2011,SHP_2738
REGULAR AIR,09-10-2010,SHP_2739
REGULAR AIR,31-03-2009,SHP_2740
DELIVERY TRUCK,09-09-2012,SHP_2741
REGULAR AIR,06-05-2011,SHP_2742
DELIVERY TRUCK,08-05-2011,SHP_2743
DELIVERY TRUCK,26-04-2011,SHP_2744
REGULAR AIR,29-05-2009,SHP_2745
REGULAR AIR,15-05-2012,SHP_2746
REGULAR AIR,14-05-2012,SHP_2747
EXPRESS AIR,30-12-2011,SHP_2748
REGULAR AIR,30-06-2011,SHP_2749
EXPRESS AIR,01-07-2011,SHP_2750
REGULAR AIR,08-12-2011,SHP_2751
REGULAR AIR,02-05-2010,SHP_2752
DELIVERY TRUCK,15-06-2010,SHP_2753
REGULAR AIR,28-09-2011,SHP_2754
REGULAR AIR,15-05-2010,SHP_2755
REGULAR AIR,08-04-2010,SHP_2756
REGULAR AIR,20-08-2010,SHP_2757
REGULAR AIR,02-06-2010,SHP_2758
REGULAR AIR,18-01-2012,SHP_2759
EXPRESS AIR,02-11-2009,SHP_2760
REGULAR AIR,01-12-2010,SHP_2761
DELIVERY TRUCK,31-12-2011,SHP_2762
DELIVERY TRUCK,29-07-2009,SHP_2763
REGULAR AIR,15-10-2010,SHP_2764
REGULAR AIR,05-05-2009,SHP_2765
REGULAR AIR,02-07-2010,SHP_2766
REGULAR AIR,29-03-2012,SHP_2767
REGULAR AIR,20-08-2009,SHP_2768
REGULAR AIR,12-06-2010,SHP_2769
REGULAR AIR,17-02-2012,SHP_2770
DELIVERY TRUCK,17-06-2012,SHP_2771
REGULAR AIR,15-10-2010,SHP_2772
REGULAR AIR,28-02-2009,SHP_2773
EXPRESS AIR,02-10-2012,SHP_2774
DELIVERY TRUCK,01-10-2010,SHP_2775
EXPRESS AIR,22-03-2011,SHP_2776
REGULAR AIR,13-05-2010,SHP_2777
REGULAR AIR,11-01-2009,SHP_2778
DELIVERY TRUCK,31-07-2009,SHP_2779
REGULAR AIR,25-02-2011,SHP_2780
REGULAR AIR,02-12-2011,SHP_2781
DELIVERY TRUCK,01-08-2009,SHP_2782
REGULAR AIR,27-07-2010,SHP_2783
REGULAR AIR,14-10-2012,SHP_2784
REGULAR AIR,12-07-2009,SHP_2785
EXPRESS AIR,19-05-2009,SHP_2786
REGULAR AIR,20-05-2009,SHP_2787
REGULAR AIR,22-09-2012,SHP_2788
REGULAR AIR,11-06-2012,SHP_2789
REGULAR AIR,14-12-2009,SHP_2790
REGULAR AIR,28-08-2012,SHP_2791
REGULAR AIR,09-06-2009,SHP_2792
EXPRESS AIR,20-12-2010,SHP_2793
REGULAR AIR,28-07-2010,SHP_2794
REGULAR AIR,12-01-2009,SHP_2795
REGULAR AIR,19-05-2010,SHP_2796
REGULAR AIR,15-11-2009,SHP_2797
DELIVERY TRUCK,22-08-2009,SHP_2798
EXPRESS AIR,18-10-2010,SHP_2799
REGULAR AIR,23-03-2011,SHP_2800
DELIVERY TRUCK,04-09-2012,SHP_2801
EXPRESS AIR,22-08-2011,SHP_2802
EXPRESS AIR,23-08-2011,SHP_2803
REGULAR AIR,22-06-2010,SHP_2804
REGULAR AIR,29-01-2012,SHP_2805
EXPRESS AIR,02-09-2009,SHP_2806
DELIVERY TRUCK,07-12-2010,SHP_2807
REGULAR AIR,27-10-2011,SHP_2808
REGULAR AIR,04-03-2010,SHP_2809
EXPRESS AIR,12-03-2011,SHP_2810
EXPRESS AIR,23-02-2011,SHP_2811
REGULAR AIR,12-09-2009,SHP_2812
REGULAR AIR,15-02-2011,SHP_2813
REGULAR AIR,26-09-2012,SHP_2814
DELIVERY TRUCK,13-11-2011,SHP_2815
REGULAR AIR,26-06-2009,SHP_2816
REGULAR AIR,28-07-2011,SHP_2817
EXPRESS AIR,15-02-2012,SHP_2818
EXPRESS AIR,04-12-2012,SHP_2819
REGULAR AIR,02-11-2011,SHP_2820
DELIVERY TRUCK,29-05-2011,SHP_2821
DELIVERY TRUCK,27-04-2012,SHP_2822
DELIVERY TRUCK,15-01-2010,SHP_2823
REGULAR AIR,05-03-2012,SHP_2824
REGULAR AIR,13-01-2010,SHP_2825
REGULAR AIR,04-06-2011,SHP_2826
REGULAR AIR,02-12-2012,SHP_2827
DELIVERY TRUCK,01-12-2012,SHP_2828
REGULAR AIR,04-06-2010,SHP_2829
DELIVERY TRUCK,02-06-2010,SHP_2830
REGULAR AIR,02-09-2009,SHP_2831
REGULAR AIR,17-10-2012,SHP_2832
DELIVERY TRUCK,04-06-2009,SHP_2833
REGULAR AIR,30-06-2009,SHP_2834
REGULAR AIR,01-07-2009,SHP_2835
REGULAR AIR,28-06-2010,SHP_2836
REGULAR AIR,18-01-2009,SHP_2837
EXPRESS AIR,30-10-2010,SHP_2838
EXPRESS AIR,08-02-2009,SHP_2839
REGULAR AIR,11-11-2011,SHP_2840
REGULAR AIR,17-03-2012,SHP_2841
REGULAR AIR,02-10-2009,SHP_2842
REGULAR AIR,12-06-2009,SHP_2843
REGULAR AIR,19-01-2012,SHP_2844
EXPRESS AIR,25-03-2010,SHP_2845
REGULAR AIR,23-11-2011,SHP_2846
REGULAR AIR,30-05-2009,SHP_2847
REGULAR AIR,30-06-2011,SHP_2848
REGULAR AIR,02-07-2011,SHP_2849
REGULAR AIR,25-06-2011,SHP_2850
DELIVERY TRUCK,05-04-2010,SHP_2851
REGULAR AIR,10-04-2010,SHP_2852
EXPRESS AIR,07-01-2011,SHP_2853
REGULAR AIR,08-01-2011,SHP_2854
REGULAR AIR,07-01-2011,SHP_2855
REGULAR AIR,15-08-2012,SHP_2856
REGULAR AIR,24-12-2009,SHP_2857
REGULAR AIR,18-08-2012,SHP_2858
REGULAR AIR,19-06-2011,SHP_2859
REGULAR AIR,17-03-2009,SHP_2860
REGULAR AIR,30-04-2011,SHP_2861
REGULAR AIR,28-04-2011,SHP_2862
REGULAR AIR,01-03-2010,SHP_2863
REGULAR AIR,13-09-2009,SHP_2864
EXPRESS AIR,13-09-2009,SHP_2865
REGULAR AIR,06-07-2010,SHP_2866
REGULAR AIR,07-07-2010,SHP_2867
REGULAR AIR,12-06-2012,SHP_2868
REGULAR AIR,27-03-2010,SHP_2869
REGULAR AIR,07-03-2010,SHP_2870
DELIVERY TRUCK,05-03-2010,SHP_2871
REGULAR AIR,26-09-2012,SHP_2872
REGULAR AIR,02-12-2012,SHP_2873
EXPRESS AIR,24-04-2010,SHP_2874
DELIVERY TRUCK,17-08-2011,SHP_2875
REGULAR AIR,18-04-2011,SHP_2876
REGULAR AIR,19-04-2011,SHP_2877
EXPRESS AIR,03-01-2009,SHP_2878
DELIVERY TRUCK,11-05-2011,SHP_2879
DELIVERY TRUCK,06-08-2011,SHP_2880
REGULAR AIR,28-06-2012,SHP_2881
REGULAR AIR,14-02-2012,SHP_2882
REGULAR AIR,06-08-2011,SHP_2883
DELIVERY TRUCK,12-12-2011,SHP_2884
DELIVERY TRUCK,25-02-2011,SHP_2885
REGULAR AIR,25-02-2011,SHP_2886
REGULAR AIR,18-07-2010,SHP_2887
REGULAR AIR,07-12-2011,SHP_2888
DELIVERY TRUCK,04-03-2012,SHP_2889
REGULAR AIR,09-10-2009,SHP_2890
REGULAR AIR,04-12-2010,SHP_2891
DELIVERY TRUCK,29-02-2012,SHP_2892
REGULAR AIR,23-12-2009,SHP_2893
REGULAR AIR,21-09-2010,SHP_2894
REGULAR AIR,07-05-2010,SHP_2895
REGULAR AIR,22-06-2009,SHP_2896
REGULAR AIR,14-03-2009,SHP_2897
DELIVERY TRUCK,13-05-2010,SHP_2898
REGULAR AIR,05-01-2011,SHP_2899
REGULAR AIR,08-11-2012,SHP_2900
EXPRESS AIR,23-11-2011,SHP_2901
REGULAR AIR,20-08-2010,SHP_2902
DELIVERY TRUCK,07-02-2011,SHP_2903
REGULAR AIR,12-10-2009,SHP_2904
REGULAR AIR,09-02-2012,SHP_2905
DELIVERY TRUCK,22-01-2012,SHP_2906
REGULAR AIR,05-10-2011,SHP_2907
REGULAR AIR,16-06-2011,SHP_2908
REGULAR AIR,15-06-2011,SHP_2909
REGULAR AIR,23-06-2009,SHP_2910
EXPRESS AIR,23-07-2012,SHP_2911
REGULAR AIR,07-01-2011,SHP_2912
DELIVERY TRUCK,08-01-2011,SHP_2913
REGULAR AIR,29-08-2010,SHP_2914
REGULAR AIR,23-05-2010,SHP_2915
REGULAR AIR,02-11-2011,SHP_2916
REGULAR AIR,30-10-2011,SHP_2917
DELIVERY TRUCK,19-11-2011,SHP_2918
REGULAR AIR,16-12-2012,SHP_2919
DELIVERY TRUCK,19-12-2011,SHP_2920
REGULAR AIR,20-03-2011,SHP_2921
REGULAR AIR,19-03-2011,SHP_2922
DELIVERY TRUCK,02-06-2012,SHP_2923
REGULAR AIR,01-06-2012,SHP_2924
REGULAR AIR,17-07-2011,SHP_2925
EXPRESS AIR,16-06-2010,SHP_2926
REGULAR AIR,10-06-2011,SHP_2927
REGULAR AIR,23-06-2010,SHP_2928
DELIVERY TRUCK,02-02-2012,SHP_2929
REGULAR AIR,17-01-2010,SHP_2930
REGULAR AIR,15-08-2009,SHP_2931
REGULAR AIR,16-08-2009,SHP_2932
REGULAR AIR,02-04-2012,SHP_2933
REGULAR AIR,25-05-2011,SHP_2934
REGULAR AIR,18-04-2010,SHP_2935
REGULAR AIR,05-03-2011,SHP_2936
DELIVERY TRUCK,07-10-2010,SHP_2937
DELIVERY TRUCK,08-10-2010,SHP_2938
REGULAR AIR,08-10-2010,SHP_2939
REGULAR AIR,24-04-2011,SHP_2940
DELIVERY TRUCK,31-10-2012,SHP_2941
REGULAR AIR,24-07-2010,SHP_2942
REGULAR AIR,24-01-2012,SHP_2943
DELIVERY TRUCK,16-06-2010,SHP_2944
EXPRESS AIR,21-06-2010,SHP_2945
EXPRESS AIR,10-09-2012,SHP_2946
DELIVERY TRUCK,15-01-2009,SHP_2947
REGULAR AIR,14-01-2009,SHP_2948
REGULAR AIR,19-06-2012,SHP_2949
REGULAR AIR,20-06-2012,SHP_2950
REGULAR AIR,26-05-2010,SHP_2951
REGULAR AIR,27-05-2010,SHP_2952
REGULAR AIR,01-11-2009,SHP_2953
REGULAR AIR,23-08-2009,SHP_2954
DELIVERY TRUCK,03-04-2010,SHP_2955
REGULAR AIR,14-05-2010,SHP_2956
REGULAR AIR,25-03-2010,SHP_2957
DELIVERY TRUCK,24-01-2012,SHP_2958
REGULAR AIR,28-01-2012,SHP_2959
DELIVERY TRUCK,03-12-2011,SHP_2960
REGULAR AIR,04-03-2011,SHP_2961
REGULAR AIR,02-03-2011,SHP_2962
REGULAR AIR,13-09-2011,SHP_2963
REGULAR AIR,27-07-2010,SHP_2964
EXPRESS AIR,18-07-2010,SHP_2965
EXPRESS AIR,21-04-2009,SHP_2966
REGULAR AIR,25-05-2011,SHP_2967
REGULAR AIR,24-05-2011,SHP_2968
EXPRESS AIR,20-12-2011,SHP_2969
REGULAR AIR,01-02-2010,SHP_2970
EXPRESS AIR,01-02-2010,SHP_2971
DELIVERY TRUCK,06-02-2012,SHP_2972
REGULAR AIR,13-01-2009,SHP_2973
REGULAR AIR,12-12-2010,SHP_2974
DELIVERY TRUCK,12-12-2010,SHP_2975
REGULAR AIR,31-10-2009,SHP_2976
REGULAR AIR,30-10-2009,SHP_2977
REGULAR AIR,08-04-2012,SHP_2978
REGULAR AIR,05-01-2011,SHP_2979
REGULAR AIR,15-08-2011,SHP_2980
REGULAR AIR,12-02-2012,SHP_2981
EXPRESS AIR,24-03-2011,SHP_2982
REGULAR AIR,24-03-2011,SHP_2983
REGULAR AIR,24-05-2009,SHP_2984
EXPRESS AIR,10-09-2011,SHP_2985
REGULAR AIR,09-03-2011,SHP_2986
EXPRESS AIR,16-05-2012,SHP_2987
REGULAR AIR,29-09-2009,SHP_2988
EXPRESS AIR,29-09-2009,SHP_2989
REGULAR AIR,26-10-2010,SHP_2990
REGULAR AIR,07-07-2009,SHP_2991
REGULAR AIR,14-02-2012,SHP_2992
DELIVERY TRUCK,15-11-2010,SHP_2993
EXPRESS AIR,11-12-2010,SHP_2994
EXPRESS AIR,16-04-2009,SHP_2995
REGULAR AIR,09-10-2012,SHP_2996
REGULAR AIR,03-06-2012,SHP_2997
REGULAR AIR,10-02-2010,SHP_2998
REGULAR AIR,01-11-2010,SHP_2999
REGULAR AIR,25-12-2011,SHP_3000
REGULAR AIR,21-03-2010,SHP_3001
DELIVERY TRUCK,17-12-2011,SHP_3002
REGULAR AIR,26-09-2009,SHP_3003
REGULAR AIR,03-01-2010,SHP_3004
REGULAR AIR,22-12-2011,SHP_3005
DELIVERY TRUCK,26-12-2011,SHP_3006
REGULAR AIR,26-11-2010,SHP_3007
REGULAR AIR,22-12-2011,SHP_3008
DELIVERY TRUCK,15-09-2011,SHP_3009
REGULAR AIR,16-06-2009,SHP_3010
DELIVERY TRUCK,17-06-2009,SHP_3011
REGULAR AIR,28-08-2009,SHP_3012
REGULAR AIR,31-12-2011,SHP_3013
REGULAR AIR,07-04-2010,SHP_3014
REGULAR AIR,29-11-2010,SHP_3015
REGULAR AIR,12-08-2010,SHP_3016
REGULAR AIR,22-02-2012,SHP_3017
REGULAR AIR,11-06-2010,SHP_3018
REGULAR AIR,20-04-2011,SHP_3019
EXPRESS AIR,12-02-2012,SHP_3020
REGULAR AIR,01-10-2009,SHP_3021
REGULAR AIR,07-09-2011,SHP_3022
REGULAR AIR,29-08-2012,SHP_3023
EXPRESS AIR,21-12-2009,SHP_3024
DELIVERY TRUCK,07-04-2009,SHP_3025
REGULAR AIR,11-08-2012,SHP_3026
REGULAR AIR,21-08-2011,SHP_3027
REGULAR AIR,09-12-2009,SHP_3028
EXPRESS AIR,12-05-2010,SHP_3029
REGULAR AIR,27-03-2011,SHP_3030
REGULAR AIR,03-10-2009,SHP_3031
REGULAR AIR,24-03-2010,SHP_3032
EXPRESS AIR,29-10-2012,SHP_3033
REGULAR AIR,09-03-2012,SHP_3034
REGULAR AIR,20-01-2012,SHP_3035
DELIVERY TRUCK,16-06-2011,SHP_3036
EXPRESS AIR,26-08-2011,SHP_3037
EXPRESS AIR,03-12-2012,SHP_3038
DELIVERY TRUCK,05-04-2012,SHP_3039
REGULAR AIR,11-06-2010,SHP_3040
DELIVERY TRUCK,07-11-2011,SHP_3041
REGULAR AIR,03-09-2009,SHP_3042
REGULAR AIR,07-10-2011,SHP_3043
REGULAR AIR,25-01-2010,SHP_3044
REGULAR AIR,23-06-2009,SHP_3045
EXPRESS AIR,11-12-2012,SHP_3046
EXPRESS AIR,20-05-2010,SHP_3047
REGULAR AIR,03-06-2010,SHP_3048
REGULAR AIR,06-07-2012,SHP_3049
REGULAR AIR,12-10-2010,SHP_3050
REGULAR AIR,23-08-2012,SHP_3051
EXPRESS AIR,27-02-2011,SHP_3052
REGULAR AIR,24-09-2011,SHP_3053
REGULAR AIR,12-12-2011,SHP_3054
REGULAR AIR,28-03-2012,SHP_3055
REGULAR AIR,12-10-2011,SHP_3056
REGULAR AIR,14-10-2011,SHP_3057
REGULAR AIR,15-09-2009,SHP_3058
REGULAR AIR,15-03-2010,SHP_3059
REGULAR AIR,23-10-2012,SHP_3060
REGULAR AIR,02-02-2010,SHP_3061
EXPRESS AIR,22-07-2011,SHP_3062
REGULAR AIR,04-06-2012,SHP_3063
REGULAR AIR,15-04-2009,SHP_3064
REGULAR AIR,09-01-2011,SHP_3065
REGULAR AIR,11-09-2011,SHP_3066
REGULAR AIR,31-10-2010,SHP_3067
REGULAR AIR,25-09-2012,SHP_3068
REGULAR AIR,01-07-2010,SHP_3069
REGULAR AIR,30-06-2010,SHP_3070
REGULAR AIR,16-05-2010,SHP_3071
REGULAR AIR,15-01-2010,SHP_3072
REGULAR AIR,02-03-2011,SHP_3073
REGULAR AIR,25-04-2012,SHP_3074
REGULAR AIR,17-01-2012,SHP_3075
EXPRESS AIR,18-10-2010,SHP_3076
REGULAR AIR,18-05-2012,SHP_3077
REGULAR AIR,12-05-2010,SHP_3078
EXPRESS AIR,24-07-2009,SHP_3079
DELIVERY TRUCK,08-04-2009,SHP_3080
EXPRESS AIR,23-12-2011,SHP_3081
DELIVERY TRUCK,15-05-2012,SHP_3082
REGULAR AIR,07-01-2012,SHP_3083
DELIVERY TRUCK,28-05-2012,SHP_3084
DELIVERY TRUCK,22-08-2012,SHP_3085
REGULAR AIR,22-08-2012,SHP_3086
REGULAR AIR,12-09-2012,SHP_3087
DELIVERY TRUCK,27-03-2010,SHP_3088
REGULAR AIR,12-04-2012,SHP_3089
REGULAR AIR,28-02-2011,SHP_3090
REGULAR AIR,06-10-2009,SHP_3091
DELIVERY TRUCK,06-10-2009,SHP_3092
DELIVERY TRUCK,27-12-2011,SHP_3093
DELIVERY TRUCK,21-05-2009,SHP_3094
REGULAR AIR,13-12-2012,SHP_3095
REGULAR AIR,18-12-2012,SHP_3096
REGULAR AIR,23-01-2011,SHP_3097
REGULAR AIR,24-04-2012,SHP_3098
EXPRESS AIR,18-01-2012,SHP_3099
EXPRESS AIR,13-04-2011,SHP_3100
REGULAR AIR,12-04-2011,SHP_3101
REGULAR AIR,13-04-2011,SHP_3102
REGULAR AIR,07-03-2011,SHP_3103
EXPRESS AIR,30-07-2009,SHP_3104
REGULAR AIR,22-05-2009,SHP_3105
REGULAR AIR,22-04-2009,SHP_3106
REGULAR AIR,06-05-2011,SHP_3107
REGULAR AIR,16-09-2010,SHP_3108
REGULAR AIR,04-11-2012,SHP_3109
REGULAR AIR,08-02-2009,SHP_3110
DELIVERY TRUCK,24-07-2010,SHP_3111
REGULAR AIR,24-07-2010,SHP_3112
REGULAR AIR,01-05-2012,SHP_3113
REGULAR AIR,17-08-2009,SHP_3114
DELIVERY TRUCK,16-06-2009,SHP_3115
REGULAR AIR,17-06-2009,SHP_3116
EXPRESS AIR,20-09-2011,SHP_3117
REGULAR AIR,27-08-2009,SHP_3118
EXPRESS AIR,26-08-2009,SHP_3119
DELIVERY TRUCK,16-02-2012,SHP_3120
DELIVERY TRUCK,19-10-2010,SHP_3121
REGULAR AIR,05-10-2010,SHP_3122
REGULAR AIR,31-01-2011,SHP_3123
REGULAR AIR,30-08-2011,SHP_3124
DELIVERY TRUCK,30-08-2011,SHP_3125
REGULAR AIR,07-12-2011,SHP_3126
DELIVERY TRUCK,08-12-2011,SHP_3127
REGULAR AIR,17-09-2012,SHP_3128
EXPRESS AIR,17-09-2012,SHP_3129
EXPRESS AIR,04-03-2012,SHP_3130
REGULAR AIR,29-01-2009,SHP_3131
REGULAR AIR,06-08-2010,SHP_3132
DELIVERY TRUCK,30-07-2009,SHP_3133
REGULAR AIR,05-08-2012,SHP_3134
EXPRESS AIR,13-01-2009,SHP_3135
REGULAR AIR,11-01-2009,SHP_3136
REGULAR AIR,08-09-2012,SHP_3137
REGULAR AIR,20-07-2012,SHP_3138
DELIVERY TRUCK,12-01-2012,SHP_3139
REGULAR AIR,30-11-2009,SHP_3140
REGULAR AIR,28-04-2011,SHP_3141
REGULAR AIR,29-07-2011,SHP_3142
REGULAR AIR,23-03-2011,SHP_3143
REGULAR AIR,15-02-2011,SHP_3144
DELIVERY TRUCK,08-01-2011,SHP_3145
EXPRESS AIR,24-02-2012,SHP_3146
REGULAR AIR,17-04-2010,SHP_3147
REGULAR AIR,06-11-2009,SHP_3148
REGULAR AIR,30-12-2011,SHP_3149
REGULAR AIR,25-11-2011,SHP_3150
REGULAR AIR,15-05-2010,SHP_3151
DELIVERY TRUCK,05-11-2009,SHP_3152
REGULAR AIR,30-10-2012,SHP_3153
REGULAR AIR,27-12-2010,SHP_3154
REGULAR AIR,22-05-2009,SHP_3155
REGULAR AIR,27-08-2011,SHP_3156
EXPRESS AIR,27-09-2010,SHP_3157
REGULAR AIR,27-05-2009,SHP_3158
REGULAR AIR,14-06-2009,SHP_3159
REGULAR AIR,25-07-2010,SHP_3160
REGULAR AIR,09-05-2010,SHP_3161
DELIVERY TRUCK,16-05-2010,SHP_3162
DELIVERY TRUCK,18-10-2010,SHP_3163
REGULAR AIR,11-03-2012,SHP_3164
REGULAR AIR,14-10-2010,SHP_3165
REGULAR AIR,01-08-2010,SHP_3166
REGULAR AIR,15-05-2009,SHP_3167
DELIVERY TRUCK,12-01-2012,SHP_3168
DELIVERY TRUCK,10-07-2010,SHP_3169
REGULAR AIR,06-10-2009,SHP_3170
REGULAR AIR,26-07-2010,SHP_3171
REGULAR AIR,18-12-2009,SHP_3172
REGULAR AIR,26-04-2012,SHP_3173
